Job_ID,Company_ID,Role,Salary,Location,Type,Status
2663,37359,UX Designer,9827100,"New York City, USA",job_type.onsite_full_time,job_status.vacant
1529,81829,User Interface Designer,6714500,"Brasília, Brazil",job_type.onsite_part_time,job_status.vacant
33226,43521,Marketing Analyst,1038900,"Chengdu, China",job_type.remote_full_time,job_status.vacant
55589,63656,Network Administrator,7245400,"St. Paul, USA",job_type.remote_full_time,job_status.vacant
71030,31445,Digital Content Creator,7028200,"Auckland, New Zealand",job_type.onsite_full_time,job_status.vacant
19624,10610,IT Security Specialist,477800,"Colorado Springs, USA",job_type.onsite_part_time,job_status.vacant
85790,97295,Interior Designer,4573500,"Aurora, USA",job_type.onsite_full_time,job_status.vacant
44004,35155,Executive Assistant,5282700,"Newark, USA",job_type.onsite_part_time,job_status.vacant
6865,76334,Research Scientist,6554900,"Auckland, New Zealand",job_type.remote_full_time,job_status.vacant
93204,46976,Software Developer,9931400,"Jersey City, USA",job_type.onsite_part_time,job_status.vacant
76330,276,Customer Experience Manager,9786200,"Raleigh, USA",job_type.onsite_full_time,job_status.vacant
72743,31001,Biomedical Engineer,335800,"Madrid, Spain",job_type.remote_part_time,job_status.vacant
59461,18869,Financial Analyst,5331500,"Washington D.C., USA",job_type.onsite_full_time,job_status.vacant
20478,14622,Medical Records Clerk,2522400,"Nairobi, Kenya",job_type.onsite_full_time,job_status.vacant
37986,70548,Web Developer,4658900,"Paris, France",job_type.remote_full_time,job_status.vacant
48885,30000,Customer Success Manager,5032100,"Des Moines, USA",job_type.onsite_part_time,job_status.vacant
95030,49858,Recruitment Specialist,5209500,"Riverside, USA",job_type.remote_part_time,job_status.vacant
83591,12977,Electrician,1751400,"Seoul, South Korea",job_type.onsite_full_time,job_status.vacant
9351,19248,Logistics Manager,2817400,"Phoenix, USA",job_type.onsite_full_time,job_status.vacant
89667,12977,Legal Secretary,3909700,"Mesa, USA",job_type.remote_full_time,job_status.vacant
31187,81213,Digital Marketing Specialist,5050200,"Glendale, USA",job_type.remote_part_time,job_status.vacant
58750,82382,IT Manager,4021300,"Nairobi, Kenya",job_type.onsite_full_time,job_status.vacant
3048,81213,Cybersecurity Analyst,1242200,"Copenhagen, Denmark",job_type.remote_part_time,job_status.vacant
25215,17808,Cybersecurity Engineer,5714300,"San Bernardino, USA",job_type.onsite_full_time,job_status.vacant
49000,40315,Public Relations Coordinator,6173400,"Saint Petersburg, Russia",job_type.onsite_part_time,job_status.vacant
66499,79801,User Experience Researcher,8319700,"Sydney, Australia",job_type.remote_full_time,job_status.vacant
1495,74593,Mechanical Technician,1143400,"Berlin, Germany",job_type.remote_part_time,job_status.vacant
8732,276,Cybersecurity Engineer,7710100,"Tokyo, Japan",job_type.remote_part_time,job_status.vacant
66739,93585,IT Analyst,6728900,"Bakersfield, USA",job_type.remote_part_time,job_status.vacant
26997,14547,Marketing Manager,8183400,"Scottsdale, USA",job_type.onsite_part_time,job_status.vacant
97794,53725,Biomedical Engineer,6108000,"Bucharest, Romania",job_type.onsite_full_time,job_status.vacant
88483,51230,Systems Analyst,2623900,"Buffalo, USA",job_type.remote_full_time,job_status.vacant
86921,13567,Sales Representative,1456100,"Saint Petersburg, Russia",job_type.remote_part_time,job_status.vacant
44573,82267,Medical Laboratory Technician,4606400,"Milwaukee, USA",job_type.remote_full_time,job_status.vacant
71188,91276,SEO Specialist,8612100,"Washington D.C., USA",job_type.onsite_full_time,job_status.vacant
83155,98856,Operations Coordinator,896000,"Nairobi, Kenya",job_type.remote_part_time,job_status.vacant
20136,40315,Operations Analyst,6468200,"Reno, USA",job_type.remote_part_time,job_status.vacant
41996,81311,HR Manager,715300,"Chiang Mai, Thailand",job_type.remote_part_time,job_status.vacant
71440,98956,IT Security Analyst,3661100,"Toledo, USA",job_type.onsite_full_time,job_status.vacant
42590,10584,Product Owner,768500,"Wichita, USA",job_type.onsite_part_time,job_status.vacant
90184,47993,Operations Analyst,3355700,"Nashville, USA",job_type.onsite_full_time,job_status.vacant
42318,98956,IT Manager,4653800,"Pittsburgh, USA",job_type.onsite_full_time,job_status.vacant
41286,1498,Occupational Health and Safety Specialist,5538200,"St. Paul, USA",job_type.onsite_full_time,job_status.vacant
12209,48542,Account Coordinator,8924200,"Seoul, South Korea",job_type.onsite_part_time,job_status.vacant
10776,56867,Insurance Agent,8862200,"Dallas, USA",job_type.remote_full_time,job_status.vacant
6201,5808,Legal Secretary,9183100,"San Bernardino, USA",job_type.onsite_full_time,job_status.vacant
70816,41181,Technical Support Specialist,2695300,"Anaheim, USA",job_type.remote_full_time,job_status.vacant
10337,80656,Business Consultant,1504400,"Las Vegas, USA",job_type.remote_part_time,job_status.vacant
75988,17808,Business Development Executive,1036900,"Charleston, USA",job_type.remote_part_time,job_status.vacant
21204,98020,Digital Marketing Coordinator,3695400,"Glendale, USA",job_type.onsite_full_time,job_status.vacant
46389,50900,IT Consultant,9906100,"Irvine, USA",job_type.remote_full_time,job_status.vacant
35211,46650,Financial Auditor,7729100,"Toronto, Canada",job_type.onsite_part_time,job_status.vacant
39652,5061,Recruitment Specialist,2913500,"Oslo, Norway",job_type.remote_part_time,job_status.vacant
92105,88498,Market Analyst,8534800,"San Francisco, USA",job_type.onsite_part_time,job_status.vacant
99144,96774,Financial Analyst,9306800,"Anchorage, USA",job_type.remote_full_time,job_status.vacant
24117,48431,Legal Assistant,1719100,"Des Moines, USA",job_type.onsite_part_time,job_status.vacant
51267,82382,IT Manager,2352700,"Chesapeake, USA",job_type.onsite_full_time,job_status.vacant
61863,70634,Tax Preparer,4517800,"Rome, Italy",job_type.remote_full_time,job_status.vacant
2805,30679,IT Manager,3908700,"Tucson, USA",job_type.remote_part_time,job_status.vacant
93674,43932,Dental Hygienist,4295200,"Yonkers, USA",job_type.remote_full_time,job_status.vacant
44489,276,IT Administrator,4913100,"Sacramento, USA",job_type.remote_part_time,job_status.vacant
90650,34672,Supply Chain Specialist,5922400,"Moscow, Russia",job_type.remote_part_time,job_status.vacant
29550,86446,Occupational Therapist Assistant,6806800,"Cape Town, South Africa",job_type.remote_full_time,job_status.vacant
64211,1498,Marketing Specialist,1674400,"Istanbul, Turkey",job_type.onsite_full_time,job_status.vacant
23391,63656,Software Engineer,5437000,"Los Angeles, USA",job_type.onsite_part_time,job_status.vacant
88841,30099,Market Research Manager,3961700,"Fremont, USA",job_type.remote_part_time,job_status.vacant
19363,28057,HR Specialist,1679400,"Singapore City, Singapore",job_type.onsite_full_time,job_status.vacant
9398,76875,User Interface Designer,8511900,"Lincoln, USA",job_type.remote_full_time,job_status.vacant
69073,13227,Insurance Broker,1264800,"Los Angeles, USA",job_type.remote_part_time,job_status.vacant
1038,3758,Network Analyst,9068200,"Lubbock, USA",job_type.remote_part_time,job_status.vacant
94480,80507,Product Owner,2002600,"San Bernardino, USA",job_type.onsite_full_time,job_status.vacant
22159,22899,Supply Chain Specialist,4092300,"Shanghai, China",job_type.onsite_part_time,job_status.vacant
12447,8786,Research Assistant,5377300,"Lisbon, Portugal",job_type.onsite_part_time,job_status.vacant
85554,56867,Sales Manager,7493300,"Las Vegas, USA",job_type.onsite_full_time,job_status.vacant
34221,81829,HR Generalist,8462200,"St. Paul, USA",job_type.onsite_full_time,job_status.vacant
86536,39197,Digital Content Creator,8089100,"Riyadh, Saudi Arabia",job_type.remote_full_time,job_status.vacant
76250,98956,Logistics Manager,3460400,"Bangkok, Thailand",job_type.onsite_part_time,job_status.vacant
84166,19248,Research Coordinator,528300,"Charlotte, USA",job_type.remote_part_time,job_status.vacant
60509,31349,Insurance Claims Adjuster,7616700,"Oslo, Norway",job_type.onsite_full_time,job_status.vacant
53344,31445,Operations Manager,5118800,"North Las Vegas, USA",job_type.onsite_part_time,job_status.vacant
68681,52093,Quality Control Inspector,5402600,"Pittsburgh, USA",job_type.onsite_part_time,job_status.vacant
71225,94380,Cybersecurity Engineer,9323100,"Portland, USA",job_type.remote_part_time,job_status.vacant
98543,70548,Systems Administrator,3533700,"Des Moines, USA",job_type.remote_part_time,job_status.vacant
56680,3890,Multimedia Artist,7293600,"Minneapolis, USA",job_type.onsite_full_time,job_status.vacant
48269,70548,Legal Secretary,5932800,"Buenos Aires, Argentina",job_type.onsite_part_time,job_status.vacant
19228,93094,Web Developer,1675400,"Chiang Mai, Thailand",job_type.onsite_part_time,job_status.vacant
49220,91043,Data Analyst,1959000,"Minneapolis, USA",job_type.onsite_part_time,job_status.vacant
66431,55853,Purchasing Manager,6985700,"Chiang Mai, Thailand",job_type.onsite_full_time,job_status.vacant
40958,96774,Business Analyst,1469600,"San Francisco, USA",job_type.remote_part_time,job_status.vacant
58563,91043,Marketing Analyst,5926700,"St. Louis, USA",job_type.remote_full_time,job_status.vacant
43842,35142,Customer Support Specialist,5686000,"Moscow, Russia",job_type.onsite_part_time,job_status.vacant
41215,43521,Cybersecurity Analyst,5353700,"Prague, Czech Republic",job_type.remote_full_time,job_status.vacant
55503,56550,HR Coordinator,5576000,"San Bernardino, USA",job_type.onsite_part_time,job_status.vacant
31100,56867,Medical Billing Specialist,1457700,"Gilbert, USA",job_type.onsite_full_time,job_status.vacant
67907,31445,Marketing Communications Manager,138600,"Austin, USA",job_type.onsite_full_time,job_status.vacant
94466,35155,Legal Assistant,6458100,"St. Petersburg, USA",job_type.remote_part_time,job_status.vacant
23085,42897,Network Analyst,7723400,"Bologna, Italy",job_type.remote_part_time,job_status.vacant
84477,93585,Financial Analyst,8969200,"Nairobi, Kenya",job_type.onsite_part_time,job_status.vacant
9062,1539,Human Resources Manager,8423300,"Fontana, USA",job_type.onsite_full_time,job_status.vacant
43183,39792,Brand Manager,1074000,"Denver, USA",job_type.remote_full_time,job_status.vacant
27015,70704,Insurance Underwriter,1347600,"Mexico City, Mexico",job_type.remote_full_time,job_status.vacant
92760,119,Digital Content Creator,9348700,"Marrakech, Morocco",job_type.onsite_full_time,job_status.vacant
20198,50379,Sales Coordinator,4700900,"Zurich, Switzerland",job_type.remote_part_time,job_status.vacant
92197,83911,Marketing Analyst,3669400,"Nairobi, Kenya",job_type.onsite_part_time,job_status.vacant
99589,48542,Research Scientist,4314300,"Madrid, Spain",job_type.onsite_full_time,job_status.vacant
17352,17808,Social Media Specialist,4088800,"Dar es Salaam, Tanzania",job_type.onsite_part_time,job_status.vacant
85624,13567,Customer Success Manager,2484500,"Porto, Portugal",job_type.remote_part_time,job_status.vacant
31608,91043,Brand Strategist,2922700,"Marrakech, Morocco",job_type.remote_part_time,job_status.vacant
15058,27486,Regulatory Affairs Specialist,4587500,"Istanbul, Turkey",job_type.remote_part_time,job_status.vacant
70629,56550,Interior Designer,4434000,"Auckland, New Zealand",job_type.remote_part_time,job_status.vacant
17367,79856,HR Specialist,4822700,"Irving, USA",job_type.onsite_part_time,job_status.vacant
66300,76334,Accountant,4103200,"Jersey City, USA",job_type.onsite_part_time,job_status.vacant
83129,31445,Mechanical Engineer,8653400,"Huntington Beach, USA",job_type.onsite_full_time,job_status.vacant
99390,88136,Accountant,8238300,"San Jose, USA",job_type.remote_full_time,job_status.vacant
4175,5216,Research Coordinator,345300,"Newark, USA",job_type.remote_full_time,job_status.vacant
9690,23465,Business Development Coordinator,1140700,"Dubai, UAE",job_type.remote_part_time,job_status.vacant
98997,56949,HR Coordinator,6702400,"Charlotte, USA",job_type.remote_full_time,job_status.vacant
66201,41932,Quality Control Inspector,9768800,"Columbus, USA",job_type.remote_full_time,job_status.vacant
35391,48407,Legal Secretary,7365300,"Helsinki, Finland",job_type.remote_full_time,job_status.vacant
89061,1498,Architect,7718600,"Buenos Aires, Argentina",job_type.remote_part_time,job_status.vacant
20571,8786,Software Developer,1554400,"Seoul, South Korea",job_type.remote_part_time,job_status.vacant
90666,71222,IT Consultant,6867400,"Tokyo, Japan",job_type.onsite_full_time,job_status.vacant
7650,1498,Electrical Engineer,4715000,"Detroit, USA",job_type.remote_part_time,job_status.vacant
6241,9259,Digital Content Creator,8179800,"Stockholm, Sweden",job_type.onsite_part_time,job_status.vacant
21859,22617,Supply Chain Specialist,6358300,"Kuala Lumpur, Malaysia",job_type.remote_full_time,job_status.vacant
6719,48079,Business Consultant,1424300,"Scottsdale, USA",job_type.remote_part_time,job_status.vacant
90102,47708,HR Assistant,5533700,"Adelaide, Australia",job_type.onsite_part_time,job_status.vacant
17234,66608,Sales Associate,551700,"Greensboro, USA",job_type.onsite_full_time,job_status.vacant
93223,61483,Market Research Assistant,8621000,"Corpus Christi, USA",job_type.onsite_part_time,job_status.vacant
62088,5413,IT Security Analyst,7161500,"Jaipur, India",job_type.onsite_full_time,job_status.vacant
42639,91276,Data Scientist,3737600,"Jacksonville, USA",job_type.onsite_part_time,job_status.vacant
11419,59276,Financial Advisor,8002400,"Perth, Australia",job_type.remote_part_time,job_status.vacant
51197,72737,Copywriter,1563600,"Tel Aviv, Israel",job_type.remote_full_time,job_status.vacant
62926,70427,Nurse Manager,7469500,"Baltimore, USA",job_type.onsite_full_time,job_status.vacant
5610,56867,Project Manager,5904000,"San Antonio, USA",job_type.remote_part_time,job_status.vacant
43471,31445,Content Manager,3812700,"Paris, France",job_type.onsite_part_time,job_status.vacant
70862,70864,Investment Banker,6180200,"Tucson, USA",job_type.remote_part_time,job_status.vacant
45828,83911,Marketing Specialist,6660800,"Gilbert, USA",job_type.remote_part_time,job_status.vacant
38138,30099,Content Writer,1841100,"Toronto, Canada",job_type.remote_full_time,job_status.vacant
2529,93585,Marketing Director,3330200,"Bucharest, Romania",job_type.onsite_full_time,job_status.vacant
42306,50925,Occupational Therapist,5248500,"Raleigh, USA",job_type.onsite_part_time,job_status.vacant
83866,31001,HR Specialist,1630700,"Shanghai, China",job_type.onsite_full_time,job_status.vacant
45530,50900,Real Estate Agent,8307000,"Abuja, Nigeria",job_type.remote_full_time,job_status.vacant
70705,82267,Content Manager,759400,"Albuquerque, USA",job_type.onsite_full_time,job_status.vacant
47963,14547,Biomedical Engineer,5428200,"Santa Ana, USA",job_type.onsite_full_time,job_status.vacant
85636,10610,Operations Manager,1522600,"Las Vegas, USA",job_type.onsite_full_time,job_status.vacant
82853,70634,HR Assistant,1729800,"Lyon, France",job_type.onsite_part_time,job_status.vacant
26755,82267,Operations Analyst,6472900,"Venice, Italy",job_type.remote_full_time,job_status.vacant
39104,50925,Customer Success Manager,9238200,"Shanghai, China",job_type.onsite_part_time,job_status.vacant
3730,6045,Compliance Officer,7057200,"Virginia Beach, USA",job_type.onsite_full_time,job_status.vacant
75812,54618,Interior Decorator,8588800,"Riverside, USA",job_type.onsite_full_time,job_status.vacant
65743,31001,Administrative Assistant,3735100,"Vancouver, Canada",job_type.remote_part_time,job_status.vacant
23654,3758,Physical Therapy Assistant,8132000,"Kansas City, USA",job_type.remote_full_time,job_status.vacant
59110,22020,Corporate Trainer,8986200,"Raleigh, USA",job_type.onsite_part_time,job_status.vacant
67983,3758,Market Research Analyst,286100,"Aurora, USA",job_type.onsite_full_time,job_status.vacant
53867,276,Production Supervisor,9785800,"Fayetteville, USA",job_type.onsite_full_time,job_status.vacant
87231,8539,Legal Secretary,2435900,"Mexico City, Mexico",job_type.onsite_part_time,job_status.vacant
32775,5413,Account Coordinator,5811500,"Kyoto, Japan",job_type.remote_full_time,job_status.vacant
75726,5991,Business Consultant,1570900,"Vienna, Austria",job_type.remote_full_time,job_status.vacant
77968,26386,Nurse Practitioner,6806200,"Melbourne, Australia",job_type.remote_part_time,job_status.vacant
24895,48542,Logistics Manager,9834200,"Nairobi, Kenya",job_type.onsite_part_time,job_status.vacant
78039,79856,Research Assistant,5784300,"Oxnard, USA",job_type.onsite_part_time,job_status.vacant
25010,34863,Financial Planner,6092200,"Baton Rouge, USA",job_type.remote_part_time,job_status.vacant
36129,44013,Operations Supervisor,6196000,"Charleston, USA",job_type.remote_part_time,job_status.vacant
33796,80294,Customer Support Specialist,2170500,"Las Vegas, USA",job_type.onsite_part_time,job_status.vacant
53345,8786,Legal Counsel,2644500,"Seattle, USA",job_type.onsite_full_time,job_status.vacant
97860,276,UI/UX Developer,3884000,"Fremont, USA",job_type.remote_part_time,job_status.vacant
12523,1539,HR Recruiter,2823800,"Jersey City, USA",job_type.remote_part_time,job_status.vacant
10357,72737,Physical Therapist,9564500,"Abu Dhabi, UAE",job_type.onsite_full_time,job_status.vacant
48787,91301,Product Manager,2929300,"Bucharest, Romania",job_type.remote_full_time,job_status.vacant
32961,10610,Medical Records Clerk,2674600,"Lima, Peru",job_type.onsite_full_time,job_status.vacant
63377,71362,SEO Specialist,179500,"Anaheim, USA",job_type.onsite_part_time,job_status.vacant
76231,63656,Customer Service Representative,7174700,"Nairobi, Kenya",job_type.onsite_part_time,job_status.vacant
98545,71362,Graphic Artist,6076800,"Santa Ana, USA",job_type.onsite_full_time,job_status.vacant
93606,93585,Marketing Specialist,7724600,"Nairobi, Kenya",job_type.remote_part_time,job_status.vacant
24515,35155,Marketing Analyst,3015400,"Prague, Czech Republic",job_type.onsite_part_time,job_status.vacant
19006,9259,Electrician,2666100,"Oakland, USA",job_type.onsite_part_time,job_status.vacant
23857,47327,Lawyer,3684600,"Fremont, USA",job_type.onsite_part_time,job_status.vacant
72736,34502,Public Accountant,5811200,"Atlanta, USA",job_type.remote_part_time,job_status.vacant
46986,72737,Marketing Analyst,2738700,"Salzburg, Austria",job_type.remote_full_time,job_status.vacant
20201,74230,Financial Analyst,4836100,"Seattle, USA",job_type.onsite_full_time,job_status.vacant
88224,5692,Systems Administrator,8353100,"Hyderabad, India",job_type.onsite_part_time,job_status.vacant
8470,5991,Investment Banker,4380300,"New York City, USA",job_type.onsite_part_time,job_status.vacant
82770,3758,Environmental Scientist,3174300,"Helsinki, Finland",job_type.onsite_part_time,job_status.vacant
1988,17808,Digital Marketing Specialist,2124300,"Budapest, Hungary",job_type.remote_full_time,job_status.vacant
45482,47708,Quality Assurance Engineer,1214100,"Albuquerque, USA",job_type.remote_full_time,job_status.vacant
90853,88498,Graphic Designer,8072200,"Amsterdam, Netherlands",job_type.onsite_part_time,job_status.vacant
52264,56867,Marketing Assistant,7991500,"Philadelphia, USA",job_type.onsite_full_time,job_status.vacant
59985,34672,Financial Manager,4554100,"Columbus, USA",job_type.onsite_part_time,job_status.vacant
57201,94529,Human Resources Manager,8584200,"Newark, USA",job_type.remote_part_time,job_status.vacant
35304,48079,Marketing Communications Manager,8793000,"Detroit, USA",job_type.remote_full_time,job_status.vacant
58004,10776,Network Technician,4116800,"Toronto, Canada",job_type.onsite_part_time,job_status.vacant
73255,9361,Environmental Engineer,8020100,"Stockholm, Sweden",job_type.onsite_full_time,job_status.vacant
68042,50885,Legal Analyst,4025800,"Bakersfield, USA",job_type.onsite_part_time,job_status.vacant
1592,81829,Logistics Manager,5232600,"Paris, France",job_type.remote_part_time,job_status.vacant
89097,89657,Business Development Executive,7447600,"Xi'an, China",job_type.remote_part_time,job_status.vacant
91436,40187,Tax Preparer,9642700,"Rio de Janeiro, Brazil",job_type.remote_full_time,job_status.vacant
38908,92887,Digital Marketing Manager,8203100,"Garland, USA",job_type.onsite_full_time,job_status.vacant
65837,84040,Medical Billing Specialist,8497600,"Indianapolis, USA",job_type.remote_full_time,job_status.vacant
39726,45130,Physical Therapist,1602600,"Barcelona, Spain",job_type.remote_full_time,job_status.vacant
79144,1539,Sales Support Specialist,5951000,"Cape Town, South Africa",job_type.remote_full_time,job_status.vacant
28092,5991,IT Manager,5351400,"Salzburg, Austria",job_type.remote_part_time,job_status.vacant
29496,50885,Health Educator,9712500,"Lisbon, Portugal",job_type.remote_part_time,job_status.vacant
6330,8786,Public Relations Manager,7793500,"Adelaide, Australia",job_type.onsite_full_time,job_status.vacant
59622,2449,Business Operations Manager,7228800,"Tacoma, USA",job_type.remote_full_time,job_status.vacant
13844,50605,Sales Support Specialist,8085600,"Kansas City, USA",job_type.remote_full_time,job_status.vacant
81516,27355,Insurance Underwriter,207300,"Dublin, Ireland",job_type.onsite_full_time,job_status.vacant
18709,67746,Market Research Assistant,7748700,"Glendale, USA",job_type.remote_part_time,job_status.vacant
49869,43999,Electrician,2754300,"Copenhagen, Denmark",job_type.onsite_full_time,job_status.vacant
18009,79254,Accountant,8084400,"Pittsburgh, USA",job_type.remote_full_time,job_status.vacant
90580,82382,Multimedia Artist,4191200,"Lima, Peru",job_type.onsite_full_time,job_status.vacant
33664,99593,Corporate Trainer,4130800,"Baton Rouge, USA",job_type.remote_part_time,job_status.vacant
28782,18869,Human Resources Manager,9724100,"San Antonio, USA",job_type.remote_part_time,job_status.vacant
6129,16706,Construction Manager,4362200,"Abuja, Nigeria",job_type.onsite_full_time,job_status.vacant
10508,98302,Quality Assurance Analyst,7888600,"Toledo, USA",job_type.onsite_full_time,job_status.vacant
76704,16706,Medical Technologist,7697400,"Milwaukee, USA",job_type.onsite_full_time,job_status.vacant
28957,5834,HR Manager,2110800,"Oxnard, USA",job_type.onsite_part_time,job_status.vacant
15484,30679,IT Security Specialist,1517000,"Saint Petersburg, Russia",job_type.onsite_part_time,job_status.vacant
32410,14622,SEO Specialist,3670400,"Budapest, Hungary",job_type.remote_part_time,job_status.vacant
73102,30679,Legal Assistant,5495400,"Brasília, Brazil",job_type.remote_full_time,job_status.vacant
62639,89657,Financial Risk Analyst,4602400,"Aurora, USA",job_type.remote_part_time,job_status.vacant
47541,48407,Sales Support Specialist,5180100,"Scottsdale, USA",job_type.remote_part_time,job_status.vacant
81676,59276,Marketing Specialist,1001700,"Cape Town, South Africa",job_type.remote_full_time,job_status.vacant
19005,41804,Business Analyst,5528500,"Nairobi, Kenya",job_type.onsite_full_time,job_status.vacant
70453,79254,Web Developer,8763100,"Virginia Beach, USA",job_type.remote_full_time,job_status.vacant
61589,18869,Event Coordinator,5601900,"Jersey City, USA",job_type.onsite_full_time,job_status.vacant
79833,5413,Nurse Practitioner,1100000,"Irving, USA",job_type.onsite_part_time,job_status.vacant
6892,71737,Graphic Artist,9168000,"Mexico City, Mexico",job_type.onsite_full_time,job_status.vacant
85403,70864,Customer Experience Manager,9647200,"Birmingham, USA",job_type.remote_full_time,job_status.vacant
57644,50925,Product Owner,9034800,"Madison, USA",job_type.remote_part_time,job_status.vacant
44171,66608,Logistics Coordinator,8832400,"Tacoma, USA",job_type.remote_part_time,job_status.vacant
29793,56188,Financial Controller,1237800,"Long Beach, USA",job_type.onsite_full_time,job_status.vacant
36359,41932,Network Analyst,9713900,"Budapest, Hungary",job_type.onsite_part_time,job_status.vacant
12187,19248,Operations Supervisor,8580100,"Kyoto, Japan",job_type.onsite_full_time,job_status.vacant
2706,98753,SEO Specialist,1886400,"Tokyo, Japan",job_type.remote_part_time,job_status.vacant
85501,15205,Financial Clerk,6370500,"Toronto, Canada",job_type.remote_full_time,job_status.vacant
24878,44556,IT Security Specialist,6083300,"Chesapeake, USA",job_type.remote_full_time,job_status.vacant
69761,97028,Project Manager,9106000,"Paris, France",job_type.onsite_part_time,job_status.vacant
3517,56146,Sales Support Specialist,1188500,"Irvine, USA",job_type.onsite_part_time,job_status.vacant
22336,47993,Digital Marketing Specialist,4153400,"Durham, USA",job_type.onsite_part_time,job_status.vacant
74973,63492,SEO Specialist,4148200,"Washington D.C., USA",job_type.remote_part_time,job_status.vacant
59996,74593,Insurance Claims Adjuster,2921800,"Hong Kong, China",job_type.onsite_part_time,job_status.vacant
46438,40187,Financial Advisor,4961200,"Chengdu, China",job_type.onsite_part_time,job_status.vacant
78483,1498,Purchasing Manager,9585700,"Santiago, Chile",job_type.onsite_full_time,job_status.vacant
59535,5216,Graphic Designer,7849700,"Amsterdam, Netherlands",job_type.onsite_part_time,job_status.vacant
63508,276,Financial Auditor,9863000,"Marrakech, Morocco",job_type.remote_part_time,job_status.vacant
55285,54618,Financial Clerk,4878600,"Portland, USA",job_type.onsite_part_time,job_status.vacant
76710,5413,Graphic Designer,7044200,"Athens, Greece",job_type.remote_part_time,job_status.vacant
36561,51230,HR Generalist,6717800,"Columbus, USA",job_type.remote_full_time,job_status.vacant
32137,63492,Production Supervisor,5589300,"Newark, USA",job_type.remote_full_time,job_status.vacant
70271,63492,Financial Risk Analyst,3340500,"Brasília, Brazil",job_type.onsite_full_time,job_status.vacant
52076,10610,Financial Manager,167900,"Laredo, USA",job_type.remote_part_time,job_status.vacant
80808,81829,Marketing Director,8253400,"Des Moines, USA",job_type.remote_part_time,job_status.vacant
16309,39087,Event Planner,6988300,"Arlington, USA",job_type.onsite_part_time,job_status.vacant
29656,3758,Legal Analyst,8607800,"Modesto, USA",job_type.remote_part_time,job_status.vacant
78526,82382,Dental Assistant,5751000,"Chesapeake, USA",job_type.onsite_part_time,job_status.vacant
66022,5061,Database Administrator,986000,"Nairobi, Kenya",job_type.onsite_full_time,job_status.vacant
51612,87831,Business Consultant,1682800,"Tel Aviv, Israel",job_type.remote_full_time,job_status.vacant
657,91043,Biomedical Engineer,6827400,"Moreno Valley, USA",job_type.remote_part_time,job_status.vacant
7831,19248,Event Manager,8782300,"New York City, USA",job_type.onsite_part_time,job_status.vacant
14723,213,Quality Assurance Engineer,6082000,"Philadelphia, USA",job_type.remote_full_time,job_status.vacant
48431,47993,Marketing Analyst,6577800,"Bucharest, Romania",job_type.remote_part_time,job_status.vacant
65301,49186,Marketing Analyst,2191300,"Santa Ana, USA",job_type.remote_full_time,job_status.vacant
55151,81311,Financial Analyst,3273900,"Salzburg, Austria",job_type.onsite_full_time,job_status.vacant
72365,276,Operations Analyst,1030700,"Orlando, USA",job_type.onsite_full_time,job_status.vacant
47212,39197,Network Security Engineer,2433300,"Glendale, USA",job_type.remote_part_time,job_status.vacant
9317,94106,Electrical Engineer,9364500,"Indianapolis, USA",job_type.onsite_full_time,job_status.vacant
4984,12977,Occupational Therapist Assistant,854000,"St. Paul, USA",job_type.remote_full_time,job_status.vacant
52042,78538,Legal Researcher,6652400,"Dubai, UAE",job_type.remote_full_time,job_status.vacant
69606,70400,Legal Assistant,9004500,"Cape Town, South Africa",job_type.remote_part_time,job_status.vacant
91661,41804,Human Resources Manager,149600,"Prague, Czech Republic",job_type.onsite_full_time,job_status.vacant
64484,8786,Network Analyst,6619800,"Tel Aviv, Israel",job_type.onsite_part_time,job_status.vacant
55781,10610,Pharmacist,5657200,"Stockton, USA",job_type.remote_part_time,job_status.vacant
94745,71222,Business Development Coordinator,4695900,"Reykjavik, Iceland",job_type.remote_full_time,job_status.vacant
66454,26386,HR Coordinator,5285800,"Tampa, USA",job_type.remote_part_time,job_status.vacant
11034,34910,Recruiting Coordinator,9309900,"Madison, USA",job_type.onsite_full_time,job_status.vacant
26576,10584,Executive Assistant,3577700,"Miami, USA",job_type.onsite_full_time,job_status.vacant
18219,99593,Legal Counsel,9337400,"Tokyo, Japan",job_type.remote_part_time,job_status.vacant
95485,55853,Social Media Manager,5819400,"St. Louis, USA",job_type.onsite_full_time,job_status.vacant
54111,16706,IT Specialist,4483300,"Nashville, USA",job_type.onsite_full_time,job_status.vacant
64527,27486,Medical Laboratory Technician,4692100,"Milwaukee, USA",job_type.remote_full_time,job_status.vacant
50208,44556,HR Manager,6005300,"Rome, Italy",job_type.onsite_full_time,job_status.vacant
74274,83904,Tax Preparer,5304100,"Paris, France",job_type.onsite_part_time,job_status.vacant
15004,79856,Supply Chain Specialist,7961000,"Shanghai, China",job_type.onsite_full_time,job_status.vacant
87913,66589,Talent Acquisition Specialist,6308500,"Chesapeake, USA",job_type.remote_part_time,job_status.vacant
99209,13567,Technical Support Engineer,4230800,"Savannah, USA",job_type.onsite_full_time,job_status.vacant
70583,94380,Occupational Therapist,6312400,"Saint Petersburg, Russia",job_type.onsite_part_time,job_status.vacant
73144,76875,Sales Manager,7383400,"Columbus, USA",job_type.onsite_part_time,job_status.vacant
